code,rose_3y,rank_3y,rank_r_3y,name,rose_2y,rank_2y,rank_r_2y,rose_1y,rank_1y,rank_r_1y,rose_6m,rank_6m,rank_r_6m,rose_3m,rank_3m,rank_r_3m
019373,6.31,5016,0.661479625478043,大成元丰多利债券C,6.31,5016,0.661479625478043,6.31,5016,0.661479625478043,6.31,5016,0.661479625478043,6.31,5016,0.661479625478043
019381,6.43,5000,0.6593696426216537,景顺长城景盛双益债券C,6.43,5000,0.6593696426216537,6.43,5000,0.6593696426216537,6.43,5000,0.6593696426216537,6.43,5000,0.6593696426216537
019382,1.47,6327,0.8343663457734406,南方景元中高等级信用债债券C,1.47,6326,0.8342344718449163,1.47,6326,0.8342344718449163,1.47,6327,0.8343663457734406,1.47,6327,0.8343663457734406
019386,99.17,374,0.049320849268099695,东财科创50C,99.17,372,0.04905710141105103,99.17,372,0.04905710141105103,99.17,374,0.049320849268099695,99.17,374,0.049320849268099695
019393,102.21,327,0.04312277462745615,嘉实匠心严选混合C,102.21,326,0.04299090069893182,102.21,326,0.04299090069893182,102.21,327,0.04312277462745615,102.21,327,0.04312277462745615
019395,17.02,4148,0.5470130555189239,浦银安盛策略优选混合C,17.02,4148,0.5470130555189239,17.02,4148,0.5470130555189239,17.02,4148,0.5470130555189239,17.02,4148,0.5470130555189239
019397,1.99,5817,0.7671106422260319,博时双月乐60天持有期债券C,1.99,5816,0.7669787682975076,1.99,5816,0.7669787682975076,1.99,5817,0.7671106422260319,1.99,5817,0.7671106422260319
019399,2.09,5734,0.7561651061585125,国投瑞银恒睿添利债券C,2.09,5734,0.7561651061585125,2.09,5734,0.7561651061585125,2.09,5734,0.7561651061585125,2.09,5734,0.7561651061585125
019403,60.23,1535,0.2024264802848477,财通资管中证1000指数增强C,60.23,1533,0.20216273242779903,60.23,1533,0.20216273242779903,60.23,1535,0.2024264802848477,60.23,1535,0.2024264802848477
019405,20.02,4025,0.5307925623104313,华夏中证全指运输ETF发起式联接C,20.02,4026,0.5309244362389556,20.02,4026,0.5309244362389556,20.02,4025,0.5307925623104313,20.02,4025,0.5307925623104313
019407,1.97,5841,0.7702756165106158,富达裕达纯债C,1.97,5839,0.7700118686535672,1.97,5839,0.7700118686535672,1.97,5841,0.7702756165106158,1.97,5841,0.7702756165106158
019409,51.62,2043,0.2694184359752077,易方达中证港股通中国100ETF联接发起式C,51.62,2041,0.269154688118159,51.62,2041,0.269154688118159,51.62,2043,0.2694184359752077,51.62,2043,0.2694184359752077
019411,77.79,857,0.11301595674535145,南方数字经济混合C,77.79,857,0.11301595674535145,77.79,857,0.11301595674535145,77.79,857,0.11301595674535145,77.79,857,0.11301595674535145
019412,66.13,1263,0.16655677172622974,长城新兴产业混合C,66.13,1259,0.1660292760121324,66.13,1259,0.1660292760121324,66.13,1263,0.16655677172622974,66.13,1263,0.16655677172622974
019414,43.88,2555,0.336937887379665,长城消费增值混合C,43.88,2555,0.336937887379665,43.88,2555,0.336937887379665,43.88,2555,0.336937887379665,43.88,2555,0.336937887379665
019416,106.48,268,0.03534221284452064,南方港股医药行业混合发起(QDII)C,106.48,268,0.03534221284452064,106.48,268,0.03534221284452064,106.48,268,0.03534221284452064,106.48,268,0.03534221284452064
019425,5.9,5066,0.6680733219042595,财通资管双鑫一年持有期债券C,5.9,5066,0.6680733219042595,5.9,5066,0.6680733219042595,5.9,5066,0.6680733219042595,5.9,5066,0.6680733219042595
019427,53.8,1875,0.24726361598312013,中银数字经济混合C,53.8,1877,0.2475273638401688,53.8,1877,0.2475273638401688,53.8,1875,0.24726361598312013,53.8,1875,0.24726361598312013
019429,28.4,3612,0.4763286298298826,广发中证国新央企股东回报ETF发起式联接C,28.4,3612,0.4763286298298826,28.4,3612,0.4763286298298826,28.4,3612,0.4763286298298826,28.4,3612,0.4763286298298826
019432,102.56,321,0.04233153105631017,永赢睿信混合C,102.56,320,0.04219965712778584,102.56,320,0.04219965712778584,102.56,321,0.04233153105631017,102.56,321,0.04233153105631017
019434,19.38,4051,0.5342212844520638,国泰君安消费机遇混合发起C,19.43,4047,0.5336937887379665,19.43,4047,0.5336937887379665,19.38,4051,0.5342212844520638,19.38,4051,0.5342212844520638
019436,32.25,3399,0.4482394830542002,易米鑫选品质混合C,32.25,3399,0.4482394830542002,32.25,3399,0.4482394830542002,32.25,3399,0.4482394830542002,32.25,3399,0.4482394830542002
019442,21.46,3953,0.5212976394566794,万家纳斯达克100指数发起式(QDII)C,20.69,3995,0.5268363444547013,20.69,3995,0.5268363444547013,21.46,3953,0.5212976394566794,21.46,3953,0.5212976394566794
019449,16.44,4173,0.5503099037320321,摩根日本精选股票(QDII)C,16.44,4174,0.5504417776605565,16.44,4174,0.5504417776605565,16.44,4173,0.5503099037320321,16.44,4173,0.5503099037320321
019450,15.88,4207,0.5547936173018594,摩根欧洲动力策略股票(QDII)C,15.88,4208,0.5549254912303837,15.88,4208,0.5549254912303837,15.88,4207,0.5547936173018594,15.88,4207,0.5547936173018594
019451,2.26,5649,0.7449558222339443,中欧兴悦债券C,2.26,5649,0.7449558222339443,2.26,5649,0.7449558222339443,2.26,5649,0.7449558222339443,2.26,5649,0.7449558222339443
019453,29.06,3577,0.47171304233153105,南方中证全指医疗保健设备与服务ETF发起联接C,29.06,3578,0.47184491626005537,29.06,3578,0.47184491626005537,29.06,3577,0.47171304233153105,29.06,3577,0.47171304233153105
019455,75.78,930,0.12264275352762759,华泰柏瑞中韩半导体ETF发起式联接(QDII)C,75.78,925,0.12198338388500593,75.78,925,0.12198338388500593,75.78,930,0.12264275352762759,75.78,930,0.12264275352762759
019458,174.84,15,0.001978108927864961,平安先进制造主题股票发起C,174.84,15,0.001978108927864961,174.84,15,0.001978108927864961,174.84,15,0.001978108927864961,174.84,15,0.001978108927864961
019461,1.93,5876,0.7748912040089674,摩根瑞锦纯债债券C,1.93,5875,0.7747593300804431,1.93,5875,0.7747593300804431,1.93,5876,0.7748912040089674,1.93,5876,0.7748912040089674
019465,1.96,5851,0.7715943557958591,银华月月享30天持有期债券C,1.96,5849,0.7713306079388105,1.96,5849,0.7713306079388105,1.96,5851,0.7715943557958591,1.96,5851,0.7715943557958591
019467,4.58,5207,0.6866675458261902,信澳鑫裕6个月持有期债券C,4.58,5206,0.6865356718976658,4.58,5206,0.6865356718976658,4.58,5207,0.6866675458261902,4.58,5207,0.6866675458261902
019469,75.72,932,0.12290650138467625,信澳新材料精选混合C,75.72,928,0.12237900567057892,75.72,928,0.12237900567057892,75.72,932,0.12290650138467625,75.72,932,0.12290650138467625
019471,41.29,2762,0.3642357905842015,华夏信兴回报混合C,41.29,2761,0.36410391665567715,41.29,2761,0.36410391665567715,41.29,2762,0.3642357905842015,41.29,2762,0.3642357905842015
019473,32.54,3382,0.4459976262692866,长江长宏混合发起C,32.54,3382,0.4459976262692866,32.54,3382,0.4459976262692866,32.54,3382,0.4459976262692866,32.54,3382,0.4459976262692866
019478,55.83,1772,0.23368060134511406,中邮医药健康混合C,55.83,1772,0.23368060134511406,55.83,1772,0.23368060134511406,55.83,1772,0.23368060134511406,55.83,1772,0.23368060134511406
019484,73.32,1013,0.13358828959514704,大摩品质生活精选股票C,73.32,1010,0.13319266780957403,73.32,1010,0.13319266780957403,73.32,1013,0.13358828959514704,73.32,1013,0.13358828959514704
019485,91.06,538,0.07094817354608994,农银主题轮动混合C,91.06,538,0.07094817354608994,91.06,538,0.07094817354608994,91.06,538,0.07094817354608994,91.06,538,0.07094817354608994
019486,24.74,3798,0.5008571805354082,金元顺安沣泉债券C,24.74,3796,0.5005934326783595,24.74,3796,0.5005934326783595,24.74,3798,0.5008571805354082,24.74,3798,0.5008571805354082
019488,2.84,5462,0.7202953975998945,广发添盈债券C,2.84,5462,0.7202953975998945,2.84,5462,0.7202953975998945,2.84,5462,0.7202953975998945,2.84,5462,0.7202953975998945
019492,2.07,5754,0.7588025847289991,大成景熙利率债C,2.07,5754,0.7588025847289991,2.07,5754,0.7588025847289991,2.07,5754,0.7588025847289991,2.07,5754,0.7588025847289991
019494,48.6,2225,0.2934194909666359,易方达中证国新央企科技引领ETF联接C,48.6,2222,0.2930238691810629,48.6,2222,0.2930238691810629,48.6,2225,0.2934194909666359,48.6,2225,0.2934194909666359
019495,-1.71,6602,0.8706316761176316,摩根富时发达市场REITs指数(QDII)人民币C,-1.71,6602,0.8706316761176316,-1.71,6602,0.8706316761176316,-1.71,6602,0.8706316761176316,-1.71,6602,0.8706316761176316
019499,78.63,835,0.11011473031781617,兴证全球创新优势混合C,78.63,828,0.10919161281814585,78.63,828,0.10919161281814585,78.63,835,0.11011473031781617,78.63,835,0.11011473031781617
019500,51.82,2033,0.2680996966899644,招商安瑞进取债券C,51.82,2032,0.26796782276144004,51.82,2032,0.26796782276144004,51.82,2033,0.2680996966899644,51.82,2033,0.2680996966899644
019501,39.77,2885,0.3804562837926942,博道明远混合C,39.77,2883,0.3801925359356455,39.77,2883,0.3801925359356455,39.77,2885,0.3804562837926942,39.77,2885,0.3804562837926942
019504,77.92,851,0.11222471317420546,博时中证软件服务指数发起式C,77.92,850,0.11209283924568113,77.92,850,0.11209283924568113,77.92,851,0.11222471317420546,77.92,851,0.11222471317420546
019506,90.4,556,0.07332190425952789,国泰君安中证1000优选股票发起C,88.29,595,0.07846498747197679,88.29,595,0.07846498747197679,90.4,556,0.07332190425952789,90.4,556,0.07332190425952789
019509,44.86,2481,0.32717921666886457,银华中证国新央企科技引领ETF联接C,44.86,2480,0.32704734274034025,44.86,2480,0.32704734274034025,44.86,2481,0.32717921666886457,44.86,2481,0.32717921666886457
019511,,6789,0.8952921007516814,华宝中证A500ETF联接C,,6789,0.8952921007516814,,6789,0.8952921007516814,,6789,0.8952921007516814,,6789,0.8952921007516814
019512,8.52,4763,0.6281155215613873,摩根全球多元配置(QDII-FOF)人民币C,8.52,4763,0.6281155215613873,8.52,4763,0.6281155215613873,8.52,4763,0.6281155215613873,8.52,4763,0.6281155215613873
019514,125.17,134,0.01767110642226032,交银荣鑫灵活配置混合C,125.17,134,0.01767110642226032,125.17,134,0.01767110642226032,125.17,134,0.01767110642226032,125.17,134,0.01767110642226032
019517,2.24,5657,0.746010813662139,财通资管鸿兴60天持有期债券C,2.24,5657,0.746010813662139,2.24,5657,0.746010813662139,2.24,5657,0.746010813662139,2.24,5657,0.746010813662139
019518,3.55,5337,0.7038111565343531,富国全球债券(QDII)人民币C,3.55,5337,0.7038111565343531,3.55,5337,0.7038111565343531,3.55,5337,0.7038111565343531,3.55,5337,0.7038111565343531
019519,28.87,3592,0.47369115125939604,中邮乐享收益灵活配置混合C,28.87,3593,0.47382302518792035,28.87,3593,0.47382302518792035,28.87,3592,0.47369115125939604,28.87,3592,0.47369115125939604
019525,19.15,4060,0.5354081498087828,华泰柏瑞纳斯达克100ETF发起式联接(QDII)C,19.15,4059,0.5352762758802585,19.15,4059,0.5352762758802585,19.15,4060,0.5354081498087828,19.15,4060,0.5354081498087828
019530,44.1,2536,0.33443228273770276,南方中证国新央企科技引领ETF联接C,44.1,2536,0.33443228273770276,44.1,2536,0.33443228273770276,44.1,2536,0.33443228273770276,44.1,2536,0.33443228273770276
019532,35.7,3190,0.42067783199261505,南方中证光伏产业指数发起C,35.7,3192,0.42094157984966374,35.7,3192,0.42094157984966374,35.7,3190,0.42067783199261505,35.7,3190,0.42067783199261505
019533,3.4,5355,0.7061848872477912,鑫元泽利C,3.4,5354,0.7060530133192667,3.4,5354,0.7060530133192667,3.4,5355,0.7061848872477912,3.4,5355,0.7061848872477912
019536,,7243,0.9551628643017276,东方红新兴成长混合C,,7243,0.9551628643017276,,7243,0.9551628643017276,,7243,0.9551628643017276,,7243,0.9551628643017276
019538,-0.12,6588,0.8687854411182909,国新国证鑫和利率债C,-0.12,6587,0.8686535671897666,-0.12,6587,0.8686535671897666,-0.12,6588,0.8687854411182909,-0.12,6588,0.8687854411182909
019539,2.33,5609,0.7396808650929712,鹏华丰玉债券C,2.33,5608,0.7395489911644468,2.33,5608,0.7395489911644468,2.33,5609,0.7396808650929712,2.33,5609,0.7396808650929712
019542,2.27,5645,0.744428326519847,东方红90天持有纯债C,2.27,5645,0.744428326519847,2.27,5645,0.744428326519847,2.27,5645,0.744428326519847,2.27,5645,0.744428326519847
019545,28.24,3622,0.47764736911512595,招商中证国新央企股东回报ETF发起式联接C,28.24,3621,0.47751549518660164,28.24,3621,0.47751549518660164,28.24,3622,0.47764736911512595,28.24,3622,0.47764736911512595
019548,20.01,4027,0.5310563101674799,招商纳斯达克100ETF发起式联接(QDII)C,20.01,4028,0.5311881840960042,20.01,4028,0.5311881840960042,20.01,4027,0.5310563101674799,20.01,4027,0.5310563101674799
019552,37.65,3045,0.4015561123565871,东海消费臻选混合发起式C,37.65,3044,0.4014242384280628,37.65,3044,0.4014242384280628,37.65,3045,0.4015561123565871,37.65,3045,0.4015561123565871
019554,53.55,1897,0.2501648424106554,中银中证500指数增强型发起C,53.55,1898,0.25029671633917977,53.55,1898,0.25029671633917977,53.55,1897,0.2501648424106554,53.55,1897,0.2501648424106554
019556,72.71,1036,0.13662138995120665,中银中证1000指数增强C,72.71,1032,0.13609389423710933,72.71,1032,0.13609389423710933,72.71,1036,0.13662138995120665,72.71,1036,0.13662138995120665
019558,1.68,6128,0.8081234339970987,天弘悦利债券C,1.68,6127,0.8079915600685744,1.68,6127,0.8079915600685744,1.68,6128,0.8081234339970987,1.68,6128,0.8081234339970987
019560,2.64,5497,0.724910985098246,交银稳悦回报债券C,2.64,5496,0.7247791111697217,2.64,5496,0.7247791111697217,2.64,5497,0.724910985098246,2.64,5497,0.724910985098246
019562,51.3,2065,0.27231966240274297,富国致航量化选股股票C,51.3,2064,0.27218778847421865,51.3,2064,0.27218778847421865,51.3,2065,0.27231966240274297,51.3,2065,0.27231966240274297
019569,-0.19,6590,0.8690491889753396,明亚久安90天持有期债券C,-0.19,6590,0.8690491889753396,-0.19,6590,0.8690491889753396,-0.19,6590,0.8690491889753396,-0.19,6590,0.8690491889753396
019570,28.35,3617,0.4769879994725043,诺安行业轮动混合C,28.35,3617,0.4769879994725043,28.35,3617,0.4769879994725043,28.35,3617,0.4769879994725043,28.35,3617,0.4769879994725043
019571,95.8,443,0.058420150336278516,诺安优化配置混合C,95.8,440,0.05802452855070553,95.8,440,0.05802452855070553,95.8,443,0.058420150336278516,95.8,443,0.058420150336278516
019573,76.75,896,0.11815903995780035,摩根中国生物医药混合(QDII)C,76.75,892,0.11763154424370302,76.75,892,0.11763154424370302,76.75,896,0.11815903995780035,76.75,896,0.11815903995780035
019574,52.77,1957,0.2580772781221153,太平科创精选混合发起式C,52.77,1957,0.2580772781221153,52.77,1957,0.2580772781221153,52.77,1957,0.2580772781221153,52.77,1957,0.2580772781221153
019577,5.82,5071,0.6687326915468812,汇添富稳兴回报债券发起式C,5.82,5071,0.6687326915468812,5.82,5071,0.6687326915468812,5.82,5071,0.6687326915468812,5.82,5071,0.6687326915468812
019578,17.76,4116,0.5427930898061454,摩根全球天然资源混合(QDII)C,17.76,4116,0.5427930898061454,17.76,4116,0.5427930898061454,17.76,4116,0.5427930898061454,17.76,4116,0.5427930898061454
019580,3.32,5370,0.708162996175656,易方达安汇120天持有债券C,3.32,5368,0.7078992483186074,3.32,5368,0.7078992483186074,3.32,5370,0.708162996175656,3.32,5370,0.708162996175656
019582,2.32,5612,0.7400764868785441,浦银悦享30天持有债券C,2.32,5612,0.7400764868785441,2.32,5612,0.7400764868785441,2.32,5612,0.7400764868785441,2.32,5612,0.7400764868785441
019584,10.17,4606,0.6074113147830674,富国稳健添辰债券C,10.17,4606,0.6074113147830674,10.17,4606,0.6074113147830674,10.17,4606,0.6074113147830674,10.17,4606,0.6074113147830674
019586,2.15,5703,0.7520770143742582,博远增裕利率债C,2.15,5703,0.7520770143742582,2.15,5703,0.7520770143742582,2.15,5703,0.7520770143742582,2.15,5703,0.7520770143742582
019588,35.76,3186,0.4201503362785177,兴业弘远回报混合发起式C,35.76,3187,0.4202822102070421,35.76,3187,0.4202822102070421,35.76,3186,0.4201503362785177,35.76,3186,0.4201503362785177
019590,39.74,2887,0.38072003164974283,东财化工C,39.74,2885,0.3804562837926942,39.74,2885,0.3804562837926942,39.74,2887,0.38072003164974283,39.74,2887,0.38072003164974283
019593,10.92,4550,0.6000263747857049,嘉实中证国新央企现代能源ETF联接C,12.01,4466,0.5889489647896611,12.01,4466,0.5889489647896611,10.92,4550,0.6000263747857049,10.92,4550,0.6000263747857049
019595,2.87,5452,0.7189766583146512,嘉实稳宁纯债债券C,2.87,5451,0.7188447843861269,2.87,5451,0.7188447843861269,2.87,5452,0.7189766583146512,2.87,5452,0.7189766583146512
019599,94.71,471,0.062112620334959776,平安中证港股医药ETF联接C,94.71,471,0.062112620334959776,94.71,471,0.062112620334959776,94.71,471,0.062112620334959776,94.71,471,0.062112620334959776
019601,41.46,2745,0.3619939337992879,鹏华智投800混合C,41.46,2746,0.3621258077278122,41.46,2746,0.3621258077278122,41.46,2745,0.3619939337992879,41.46,2745,0.3619939337992879
019603,11.78,4479,0.5906633258604774,鹏华精新添利债券C,11.78,4480,0.5907951997890017,11.78,4480,0.5907951997890017,11.78,4479,0.5906633258604774,11.78,4479,0.5906633258604774
019607,29.55,3551,0.46828432018989846,诺安先进制造股票C,29.55,3552,0.4684161941184228,29.55,3552,0.4684161941184228,29.55,3551,0.46828432018989846,29.55,3551,0.46828432018989846
019611,52.14,2014,0.2655940920480021,财通数字经济智选混合发起C,52.14,2013,0.2654622181194778,52.14,2013,0.2654622181194778,52.14,2014,0.2655940920480021,52.14,2014,0.2655940920480021
019613,43.76,2571,0.3390478702360543,财通先进制造智选混合发起C,43.76,2571,0.3390478702360543,43.76,2571,0.3390478702360543,43.76,2571,0.3390478702360543,43.76,2571,0.3390478702360543
019615,31.91,3414,0.4502175919820651,益民服务领先混合C,31.91,3413,0.4500857180535408,31.91,3413,0.4500857180535408,31.91,3414,0.4502175919820651,31.91,3414,0.4502175919820651
019621,24.64,3808,0.5021759198206515,汇安行业优选混合C,24.64,3808,0.5021759198206515,24.64,3808,0.5021759198206515,24.64,3808,0.5021759198206515,24.64,3808,0.5021759198206515
019623,2.3,5626,0.7419227218778848,博时裕弘纯债债券C,2.3,5626,0.7419227218778848,2.3,5626,0.7419227218778848,2.3,5626,0.7419227218778848,2.3,5626,0.7419227218778848
019625,35.06,3223,0.42502967163391797,泉果嘉源三年持有期混合C,35.06,3224,0.4251615455624423,35.06,3224,0.4251615455624423,35.06,3223,0.42502967163391797,35.06,3223,0.42502967163391797
019629,,6628,0.8740603982592642,中金成长领航混合发起C,,6628,0.8740603982592642,,6628,0.8740603982592642,,6628,0.8740603982592642,,6628,0.8740603982592642
019633,64.29,1336,0.17618356850850586,国泰半导体设备ETF联接C,64.29,1334,0.1759198206514572,64.29,1334,0.1759198206514572,64.29,1336,0.17618356850850586,64.29,1336,0.17618356850850586
019641,24.81,3794,0.5003296848213108,摩根亚太优势混合(QDII)C,24.81,3792,0.5000659369642622,24.81,3792,0.5000659369642622,24.81,3794,0.5003296848213108,24.81,3794,0.5003296848213108
019646,2.13,5720,0.7543188711591718,汇添富稳鑫90天持有债券C,2.13,5720,0.7543188711591718,2.13,5720,0.7543188711591718,2.13,5720,0.7543188711591718,2.13,5720,0.7543188711591718
019648,1.76,6065,0.799815376500066,中海中短债债券C,1.76,6064,0.7996835025715416,1.76,6064,0.7996835025715416,1.76,6065,0.799815376500066,1.76,6065,0.799815376500066
019658,51.23,2068,0.272715284188316,万家优选积极三个月持有期混合发起式(FOF)C,50.55,2107,0.27785836740076486,50.55,2107,0.27785836740076486,51.23,2068,0.272715284188316,51.23,2068,0.272715284188316
019660,2.6,5508,0.7263615983120137,永赢鑫盛混合C,2.6,5507,0.7262297243834894,2.6,5507,0.7262297243834894,2.6,5508,0.7263615983120137,2.6,5508,0.7263615983120137
019663,3.67,5321,0.7017011736779639,易方达兴利180天持有债券C,3.67,5320,0.7015692997494395,3.67,5320,0.7015692997494395,3.67,5321,0.7017011736779639,3.67,5321,0.7017011736779639
019667,60.0,1546,0.20387709349861532,易方达中证创新药产业ETF联接发起式C,60.0,1543,0.20348147171304234,60.0,1543,0.20348147171304234,60.0,1546,0.20387709349861532,60.0,1546,0.20387709349861532
019671,111.11,212,0.027957272847158116,广发港股创新药ETF联接(QDII)C,111.11,212,0.027957272847158116,111.11,212,0.027957272847158116,111.11,212,0.027957272847158116,111.11,212,0.027957272847158116
019674,6.99,4931,0.6502703415534749,汇丰晋信慧鑫6个月持有期债券C,7.03,4927,0.6497428458393776,7.03,4927,0.6497428458393776,6.99,4931,0.6502703415534749,6.99,4931,0.6502703415534749
019679,36.34,3146,0.4148753791375445,长城精选进取3个月持有期混合型发起式C,36.34,3146,0.4148753791375445,36.34,3146,0.4148753791375445,36.34,3146,0.4148753791375445,36.34,3146,0.4148753791375445
019682,0.68,6546,0.863246736120269,尚正正享债券C,0.68,6545,0.8631148621917447,0.68,6545,0.8631148621917447,0.68,6546,0.863246736120269,0.68,6546,0.863246736120269
019689,52.81,1955,0.2578135302650666,南方中国梦灵活配置混合C,52.81,1953,0.25754978240801796,52.81,1953,0.25754978240801796,52.81,1955,0.2578135302650666,52.81,1955,0.2578135302650666
019691,67.19,1231,0.16233680601345113,华商产业机遇混合C,67.19,1226,0.16167743637082949,67.19,1226,0.16167743637082949,67.19,1231,0.16233680601345113,67.19,1231,0.16233680601345113
019693,6.08,5038,0.6643808519055783,信澳鑫悦智选6个月持有期混合C,6.08,5038,0.6643808519055783,6.08,5038,0.6643808519055783,6.08,5038,0.6643808519055783,6.08,5038,0.6643808519055783
019699,16.51,4172,0.5501780298035078,招商安泽稳利9个月持有期混合C,16.51,4172,0.5501780298035078,16.51,4172,0.5501780298035078,16.51,4172,0.5501780298035078,16.51,4172,0.5501780298035078
019701,2.62,5504,0.7258341025979164,南方稳福120天持有债券C,2.62,5503,0.725702228669392,2.62,5503,0.725702228669392,2.62,5504,0.7258341025979164,2.62,5504,0.7258341025979164
019703,125.47,131,0.01727548463668733,易方达上证科创板成长ETF联接发起式C,125.47,131,0.01727548463668733,125.47,131,0.01727548463668733,125.47,131,0.01727548463668733,125.47,131,0.01727548463668733
019706,48.62,2223,0.29315574310958725,鹏扬消费主题混合发起式C,48.62,2220,0.29276012132401424,48.62,2220,0.29276012132401424,48.62,2223,0.29315574310958725,48.62,2223,0.29315574310958725
019708,20.29,4012,0.5290782012396149,中银消费主题混合C,20.29,4013,0.5292100751681392,20.29,4013,0.5292100751681392,20.29,4012,0.5290782012396149,20.29,4012,0.5290782012396149
019709,4.64,5196,0.6852169326124226,富国亚洲收益债券(QDII)人民币C,4.64,5196,0.6852169326124226,4.64,5196,0.6852169326124226,4.64,5196,0.6852169326124226,4.64,5196,0.6852169326124226
019713,16.83,4157,0.5481999208756428,博时稳合一年持有期混合C,16.83,4158,0.5483317948041672,16.83,4158,0.5483317948041672,16.83,4157,0.5481999208756428,16.83,4157,0.5481999208756428
019716,4.88,5164,0.680996966899644,嘉实双季欣享6个月持有债券C,4.88,5163,0.6808650929711196,4.88,5163,0.6808650929711196,4.88,5164,0.680996966899644,4.88,5164,0.680996966899644
019717,38.45,2982,0.3932480548595543,南方中小盘成长股票C,38.45,2981,0.39311618093102996,38.45,2981,0.39311618093102996,38.45,2982,0.3932480548595543,38.45,2982,0.3932480548595543
019719,1.59,6214,0.8194645918501913,摩根悦享回报6个月持有期混合C,1.59,6211,0.8190689700646182,1.59,6211,0.8190689700646182,1.59,6214,0.8194645918501913,1.59,6214,0.8194645918501913
019721,53.73,1882,0.24818673348279044,信澳宁隽智选混合C,53.73,1884,0.2484504813398391,53.73,1884,0.2484504813398391,53.73,1882,0.24818673348279044,53.73,1882,0.24818673348279044
019723,50.47,2115,0.2789133588289595,中银量化选股混合发起C,50.47,2111,0.2783858631148622,50.47,2111,0.2783858631148622,50.47,2115,0.2789133588289595,50.47,2115,0.2789133588289595
019726,2.35,5602,0.7387577475933008,鑫元鑫选安悦3个月持有期债券(FOF)C,2.35,5600,0.7384939997362522,2.35,5600,0.7384939997362522,2.35,5602,0.7387577475933008,2.35,5602,0.7387577475933008
019728,10.41,4588,0.6050375840696295,国泰招享添利六个月持有混合发起C,10.41,4588,0.6050375840696295,10.41,4588,0.6050375840696295,10.41,4588,0.6050375840696295,10.41,4588,0.6050375840696295
019730,25.88,3735,0.49254912303837534,华夏国企红利混合发起式C,25.88,3733,0.49228537518132665,25.88,3733,0.49228537518132665,25.88,3735,0.49254912303837534,25.88,3735,0.49254912303837534
019735,1.67,6137,0.8093102993538177,华富恒享纯债债券C,1.67,6137,0.8093102993538177,1.67,6137,0.8093102993538177,1.67,6137,0.8093102993538177,1.67,6137,0.8093102993538177
019741,75.61,935,0.12330212317024924,财通资管创新医药混合C,75.61,933,0.12303837531320058,75.61,933,0.12303837531320058,75.61,935,0.12330212317024924,75.61,935,0.12330212317024924
019744,31.42,3445,0.4543056837663194,银华富兴央企混合发起式C,31.42,3445,0.4543056837663194,31.42,3445,0.4543056837663194,31.42,3445,0.4543056837663194,31.42,3445,0.4543056837663194
019748,14.21,4313,0.5687722537254385,金鹰周期优选混合C,14.21,4315,0.5690360015824871,14.21,4315,0.5690360015824871,14.21,4313,0.5687722537254385,14.21,4313,0.5687722537254385
019749,34.3,3269,0.4310958723460372,金鹰智慧生活混合C,34.3,3269,0.4310958723460372,34.3,3269,0.4310958723460372,34.3,3269,0.4310958723460372,34.3,3269,0.4310958723460372
019753,6.66,4968,0.6551496769088752,海富通悦享一年持有期混合C,6.66,4968,0.6551496769088752,6.66,4968,0.6551496769088752,6.66,4968,0.6551496769088752,6.66,4968,0.6551496769088752
019756,2.93,5437,0.7169985493867862,东方红季鑫90天持有纯债C,2.93,5437,0.7169985493867862,2.93,5437,0.7169985493867862,2.93,5437,0.7169985493867862,2.93,5437,0.7169985493867862
019761,30.97,3468,0.457338784122379,中信建投质选成长混合发起式C,30.97,3468,0.457338784122379,30.97,3468,0.457338784122379,30.97,3468,0.457338784122379,30.97,3468,0.457338784122379
019763,1.27,6430,0.8479493604114466,泰信添益90天持有期债券C,1.27,6428,0.847685612554398,1.27,6428,0.847685612554398,1.27,6430,0.8479493604114466,1.27,6430,0.8479493604114466
019764,95.95,439,0.0578926546221812,中欧半导体产业股票发起C,95.95,436,0.0574970328366082,95.95,436,0.0574970328366082,95.95,439,0.0578926546221812,95.95,439,0.0578926546221812
019766,47.31,2302,0.30357378346300934,国寿安保优选国企股票发起式C,47.31,2298,0.303046287748912,47.31,2298,0.303046287748912,47.31,2302,0.30357378346300934,47.31,2302,0.30357378346300934
019768,101.0,341,0.044969009626796785,景顺长城科创50指数增强C,101.0,340,0.044837135698272454,101.0,340,0.044837135698272454,101.0,341,0.044969009626796785,101.0,341,0.044969009626796785
019776,72.49,1042,0.13741263352235264,鹏华产业精选混合C,72.49,1039,0.13701701173677963,72.49,1039,0.13701701173677963,72.49,1042,0.13741263352235264,72.49,1042,0.13741263352235264
019778,48.93,2201,0.29025451668205193,鹏扬消费量化选股混合C,48.93,2199,0.2899907688250033,48.93,2199,0.2899907688250033,48.93,2201,0.29025451668205193,48.93,2201,0.29025451668205193
019784,85.94,652,0.08598180139786364,华安健康主题混合C,85.94,648,0.08545430568376632,85.94,648,0.08545430568376632,85.94,652,0.08598180139786364,85.94,652,0.08598180139786364
019786,119.7,157,0.020704206778319925,广发上证科创板成长ETF发起式联接C,119.7,156,0.020572332849795594,119.7,156,0.020572332849795594,119.7,157,0.020704206778319925,119.7,157,0.020704206778319925
